course_link,course_id,course_name,course_slug,reviews_id,1_star_reviews,2_star_reviews,3_star_reviews,4_star_reviews,5_star_reviews,total_reviews
https://www.coursera.org/learn/-network-security,MUHkUBHDEe2K4gqJREL8qw,Network Security,-network-security,COURSE~MUHkUBHDEe2K4gqJREL8qw,0,0,0,1,3,4
https://www.coursera.org/learn/-security-principles,Z2u8URHAEe2zqRIXQVOwlw,Security Principles,-security-principles,COURSE~Z2u8URHAEe2zqRIXQVOwlw,0,0,0,1,8,9
https://www.coursera.org/learn/10k-women-1,hvfQS7HnEemJqg4_dq62MA,"Grow Your Business with Goldman Sachs 10,000 Women",10k-women-1,COURSE~hvfQS7HnEemJqg4_dq62MA,0,1,7,17,148,173
https://www.coursera.org/learn/10k-women-1-hi,mgrCT4J6EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, अपने व्यवसाय की वृद्धि करें",10k-women-1-hi,COURSE~mgrCT4J6EeyoNA5LwAhmgw,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-10,HAa6frHpEemLFAoeawEMjg,"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women",10k-women-10,COURSE~HAa6frHpEemLFAoeawEMjg,1,1,4,10,45,61
https://www.coursera.org/learn/10k-women-10-hi,zEU7BoJ7Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, सन्धिकरण के मूल सिद्धांत",10k-women-10-hi,COURSE~zEU7BoJ7Eeyg9hKH5WRuwQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-2,94IWK7HnEemJqg4_dq62MA,"Fundamentals of Business Finance, with Goldman Sachs 10,000 Women",10k-women-2,COURSE~94IWK7HnEemJqg4_dq62MA,2,0,5,20,109,136
https://www.coursera.org/learn/10k-women-2-hi,yOfUj4J6EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, व्यावसायिक वित्त के मूल सिद्धांत",10k-women-2-hi,COURSE~yOfUj4J6EeyoNA5LwAhmgw,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-3,_li5zrHnEemztgo18Q2_KA,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",10k-women-3,COURSE~_li5zrHnEemztgo18Q2_KA,2,0,5,15,81,103
https://www.coursera.org/learn/10k-women-3-hi,-APEJYJ6Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, नेतृत्व के मूल सिद्धांत",10k-women-3-hi,COURSE~-APEJYJ6Eeyg9hKH5WRuwQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-4,IcCZJbHoEemBLwojGUHFwg,"Fundamentals of Customers and Competition, with Goldman Sachs 10,000 Women",10k-women-4,COURSE~IcCZJbHoEemBLwojGUHFwg,1,1,1,8,52,63
https://www.coursera.org/learn/10k-women-4-hi,EhvCDYJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, ग्राहकों और प्रतिस्पर्धा के मूल सिद्धांत",10k-women-4-hi,COURSE~EhvCDYJ7EeyWPQqrmHZ9QQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-5,d51-WbHoEemJqg4_dq62MA,"Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women",10k-women-5,COURSE~d51-WbHoEemJqg4_dq62MA,1,1,3,8,49,62
https://www.coursera.org/learn/10k-women-5-hi,LYxLWIJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, वित्तीय योजना के मूल सिद्धांत",10k-women-5-hi,COURSE~LYxLWIJ7EeyWPQqrmHZ9QQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-6,q6NeKLHoEemZig6Or8WUgA,"Fundamentals of Sales and Marketing, with Goldman Sachs 10,000 Women",10k-women-6,COURSE~q6NeKLHoEemZig6Or8WUgA,4,2,6,35,124,171
https://www.coursera.org/learn/10k-women-6-hi,VyO5l4J7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, विक्रय और विपणन के मूल सिद्धांत",10k-women-6-hi,COURSE~VyO5l4J7EeyWPQqrmHZ9QQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-7,2Oq00bHoEem6CA4d-ZtA7A,"Fundamentals of Operations, with Goldman Sachs 10,000 Women",10k-women-7,COURSE~2Oq00bHoEem6CA4d-ZtA7A,0,0,1,8,35,44
https://www.coursera.org/learn/10k-women-7-hi,bkJ0yYJ7Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, संचालन के मूल सिद्धांत",10k-women-7-hi,COURSE~bkJ0yYJ7Eeyg9hKH5WRuwQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-8,5RKVLLHoEemzRAosDekllA,"Fundamentals of Management, with Goldman Sachs 10,000 Women",10k-women-8,COURSE~5RKVLLHoEemzRAosDekllA,0,1,3,9,85,98
https://www.coursera.org/learn/10k-women-8-hi,jLD7voJ7EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, प्रबंधन के मूल सिद्धांत",10k-women-8-hi,COURSE~jLD7voJ7EeyoNA5LwAhmgw,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-9,94fFyrHoEemIKxL9bHhqJA,"Fundamentals of Funding, with Goldman Sachs 10,000 Women",10k-women-9,COURSE~94fFyrHoEemIKxL9bHhqJA,0,1,2,3,26,32
https://www.coursera.org/learn/10k-women-9-hi,tL4hCYJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, निधिकरण के मूल सिद्धांत",10k-women-9-hi,COURSE~tL4hCYJ7EeyWPQqrmHZ9QQ,0,0,0,0,0,0
https://www.coursera.org/learn/10k-women-brpt-1,JpUQg-5tEemjIRKsAX_xWg,"Expanda Seus Negócios com o 10,000 Women da Goldman Sachs",10k-women-brpt-1,COURSE~JpUQg-5tEemjIRKsAX_xWg,0,0,1,1,25,27
https://www.coursera.org/learn/10k-women-brpt-10,1p6GnO5tEemjIRKsAX_xWg,"Fundamentos de Negociação com o 10,000 Women da Goldman Sachs",10k-women-brpt-10,COURSE~1p6GnO5tEemjIRKsAX_xWg,0,0,0,0,8,8
https://www.coursera.org/learn/10k-women-brpt-2,NRdcke5tEemi1BKPkzBRuA,"Fundamentos de Finanças da Empresa com o 10,000 Women da Goldman Sachs",10k-women-brpt-2,COURSE~NRdcke5tEemi1BKPkzBRuA,0,0,0,1,21,22
https://www.coursera.org/learn/10k-women-brpt-3,bPcZre5tEemvoBLePax8eg,"Fundamentos de Liderança com o 10,000 Women da Goldman Sachs",10k-women-brpt-3,COURSE~bPcZre5tEemvoBLePax8eg,0,0,0,4,22,26
https://www.coursera.org/learn/10k-women-brpt-4,h0usau5tEemPyQprX-xbXA,"Fundamentos de Clientes e Concorrência com o 10,000 Women da Goldman Sachs",10k-women-brpt-4,COURSE~h0usau5tEemPyQprX-xbXA,0,0,0,1,6,7
https://www.coursera.org/learn/10k-women-brpt-5,j_LJ5-5tEemnLQ54Ah2MlA,"Fundamentos de Planejamento Financeiro com o 10,000 Women da Goldman Sachs",10k-women-brpt-5,COURSE~j_LJ5-5tEemnLQ54Ah2MlA,0,0,0,1,9,10
https://www.coursera.org/learn/10k-women-brpt-6,nRM7k-5tEemjIRKsAX_xWg,"Fundamentos de Vendas e Marketing com o 10,000 Women da Goldman Sachs",10k-women-brpt-6,COURSE~nRM7k-5tEemjIRKsAX_xWg,0,0,0,0,12,12
https://www.coursera.org/learn/10k-women-brpt-7,qSGhYu5tEem5hAoTk7uzWg,"Fundamentos de Operações com o 10,000 Women da Goldman Sachs",10k-women-brpt-7,COURSE~qSGhYu5tEem5hAoTk7uzWg,0,0,0,0,3,3
https://www.coursera.org/learn/10k-women-brpt-8,pYOTDO5tEem5hAoTk7uzWg,"Fundamentos de Gerenciamento com o 10,000 Women da Goldman Sachs",10k-women-brpt-8,COURSE~pYOTDO5tEem5hAoTk7uzWg,0,0,0,0,5,5
https://www.coursera.org/learn/10k-women-brpt-9,uDvmb-5tEemjIRKsAX_xWg,"Fundamentos de Financiamento com o 10,000 Women da Goldman Sachs",10k-women-brpt-9,COURSE~uDvmb-5tEemjIRKsAX_xWg,0,0,0,0,2,2
https://www.coursera.org/learn/10k-women-esp-1,IqHvce5rEemvoBLePax8eg,"Haz Crecer Tu Negocio con Goldman Sachs 10,000 Women",10k-women-esp-1,COURSE~IqHvce5rEemvoBLePax8eg,0,0,0,2,17,19
https://www.coursera.org/learn/10k-women-esp-10,-CIx6-5sEemlsAqTi94BEA,"Fundamentos de la Negociación con Goldman Sachs 10,000 Women",10k-women-esp-10,COURSE~-CIx6-5sEemlsAqTi94BEA,0,0,0,2,18,20
https://www.coursera.org/learn/10k-women-esp-2,A9fa-u5rEemjIRKsAX_xWg,"Fundamentos de los Aspectos Financieros del Negocio con Goldman Sachs 10,000 Women",10k-women-esp-2,COURSE~A9fa-u5rEemjIRKsAX_xWg,0,0,0,2,8,10
https://www.coursera.org/learn/10k-women-esp-3,G6rLJ-5rEemjIRKsAX_xWg,"Fundamentos del Liderazgo con Goldman Sachs 10,000 Women",10k-women-esp-3,COURSE~G6rLJ-5rEemjIRKsAX_xWg,2,0,0,5,22,29
https://www.coursera.org/learn/10k-women-esp-4,JX1Kle5rEemecg6V7rAA1A,"Fundamentos de los Clientes y la Competencia con Goldman Sachs 10,000 Women",10k-women-esp-4,COURSE~JX1Kle5rEemecg6V7rAA1A,0,0,0,0,2,2
https://www.coursera.org/learn/10k-women-esp-5,Otm7-e5rEemlsAqTi94BEA,"Fundamentos de la Planificación Financiera con Goldman Sachs 10,000 Women",10k-women-esp-5,COURSE~Otm7-e5rEemlsAqTi94BEA,1,1,0,0,5,7
https://www.coursera.org/learn/10k-women-esp-6,ddT1Qe5sEemPyQprX-xbXA,"Fundamentos de las Ventas y el Marketing con Goldman Sachs 10,000 Women",10k-women-esp-6,COURSE~ddT1Qe5sEemPyQprX-xbXA,0,2,0,2,35,39
https://www.coursera.org/learn/10k-women-esp-7,pH3-m-5sEem7Cw7a--m-Ig,"Fundamentos de las Operaciones con Goldman Sachs 10,000 Women",10k-women-esp-7,COURSE~pH3-m-5sEem7Cw7a--m-Ig,0,0,1,0,7,8
https://www.coursera.org/learn/10k-women-esp-8,-crZiO5sEemPyQprX-xbXA,"Fundamentos de la Administración con Goldman Sachs 10,000 Women",10k-women-esp-8,COURSE~-crZiO5sEemPyQprX-xbXA,0,0,0,0,8,8
https://www.coursera.org/learn/10k-women-esp-9,3JA-me5sEemPyQprX-xbXA,"Fundamentos de la Financiación con Goldman Sachs 10,000 Women",10k-women-esp-9,COURSE~3JA-me5sEemPyQprX-xbXA,0,0,0,0,1,1
https://www.coursera.org/learn/10kw-digital-marketing,o1TxNAZhEey5zQ4LqE3elQ,"Digital Marketing Strategy with Goldman Sachs 10,000 Women",10kw-digital-marketing,COURSE~o1TxNAZhEey5zQ4LqE3elQ,0,0,0,4,16,20
https://www.coursera.org/learn/10kw-innovation-strategy,Ocv3YAsgEey6IAo7CGAsSQ,"Innovation Strategy with Goldman Sachs 10,000 Women ",10kw-innovation-strategy,COURSE~Ocv3YAsgEey6IAo7CGAsSQ,0,0,0,0,2,2
https://www.coursera.org/learn/10kw-social-impact,7YoG8wvYEey6IAo7CGAsSQ,"Social Impact Strategy with Goldman Sachs 10,000 Women",10kw-social-impact,COURSE~7YoG8wvYEey6IAo7CGAsSQ,0,0,1,2,3,6
https://www.coursera.org/learn/2-speed-it,bIkXsq9HEeSmzyIAC0yFng,"Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective",2-speed-it,COURSE~bIkXsq9HEeSmzyIAC0yFng,3,2,5,10,26,46
https://www.coursera.org/learn/2021-prevent-cancer,c5fXimTTEeukqwqbfuJnYQ,2021 Cancer Prevention Web-Based Activity (CE eligible),2021-prevent-cancer,COURSE~c5fXimTTEeukqwqbfuJnYQ,0,0,0,0,0,0
https://www.coursera.org/learn/2022-prevent-cancer,4Vfx6oVEEeyzgAoWxh7fSw,2022 Cancer Prevention Web-Based Activity (CE eligible),2022-prevent-cancer,COURSE~4Vfx6oVEEeyzgAoWxh7fSw,0,0,0,0,2,2
https://www.coursera.org/learn/20cnwm,H9F0uPUfEeW_PAqltdIuVw,20世纪西方音乐 Western Music in the 20th Century,20cnwm,COURSE~H9F0uPUfEeW_PAqltdIuVw,1,0,1,2,7,11
https://www.coursera.org/learn/21st-century-energy-transition,3ZbFIBc-Ee2OIA59BrOT3Q,21st Century Energy Transition: how do we make it work?,21st-century-energy-transition,COURSE~3ZbFIBc-Ee2OIA59BrOT3Q,0,0,1,0,10,11
https://www.coursera.org/learn/2d-cad,POZJ3uOtEeSoXCIACw4Gzg,工程圖學 2D CAD,2d-cad,COURSE~POZJ3uOtEeSoXCIACw4Gzg,5,0,0,4,29,38
https://www.coursera.org/learn/3-axis-machining-autodesk-fusion-360,TJiGG3gzEemNORLDRmPneA,3-Axis Machining with Autodesk Fusion 360,3-axis-machining-autodesk-fusion-360,COURSE~TJiGG3gzEemNORLDRmPneA,0,0,0,5,30,35
https://www.coursera.org/learn/360-vr-video-production,3s_AM6U7EeeFFAomdhT2pA,VR and 360 Video Production,360-vr-video-production,COURSE~3s_AM6U7EeeFFAomdhT2pA,0,0,10,44,172,226
https://www.coursera.org/learn/3d-cad,6aAT6Q4sEeWhsgqB1eduww,工程圖學 3D CAD,3d-cad,COURSE~6aAT6Q4sEeWhsgqB1eduww,0,1,0,3,16,20
https://www.coursera.org/learn/3d-cad-application,p79Awdv8EeeCEw5jIEhNXg,3D CAD Application,3d-cad-application,COURSE~p79Awdv8EeeCEw5jIEhNXg,0,0,0,1,30,31
https://www.coursera.org/learn/3d-cad-fundamental,Zhydwp6QEeeD8w6Puv0EuA,3D CAD Fundamental,3d-cad-fundamental,COURSE~Zhydwp6QEeeD8w6Puv0EuA,4,4,7,18,130,163
https://www.coursera.org/learn/3d-game-prop-production,2v9qtlkUEeiRYBKSsYzhZg,Current Gen 3D Game Prop Production,3d-game-prop-production,COURSE~2v9qtlkUEeiRYBKSsYzhZg,0,0,0,2,7,9
https://www.coursera.org/learn/3d-graphics-android-sensors-vr,qbM9LpvmEemA0hKe-F0jpg,3D Graphics in Android: Sensors and VR,3d-graphics-android-sensors-vr,COURSE~qbM9LpvmEemA0hKe-F0jpg,0,0,0,0,1,1
https://www.coursera.org/learn/3d-interaction-design-virtual-reality,VxWqrvjcEeaRvRLVBNP8Xg,3D Interaction Design in Virtual Reality,3d-interaction-design-virtual-reality,COURSE~VxWqrvjcEeaRvRLVBNP8Xg,2,0,5,8,22,37
https://www.coursera.org/learn/3d-model-creation-fusion-360,w3__pI9fEeeBxA6NEfCl3g,3D Model Creation with Autodesk Fusion 360,3d-model-creation-fusion-360,COURSE~w3__pI9fEeeBxA6NEfCl3g,4,0,6,21,127,158
https://www.coursera.org/learn/3d-modeling-rhinoscript,M5cXcI4nEeqHOAoMHfm0cQ,Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,3d-modeling-rhinoscript,COURSE~M5cXcI4nEeqHOAoMHfm0cQ,0,0,0,1,18,19
https://www.coursera.org/learn/3d-models-virtual-reality,v6fMKPjbEeaRvRLVBNP8Xg,3D Models for Virtual Reality,3d-models-virtual-reality,COURSE~v6fMKPjbEeaRvRLVBNP8Xg,6,2,7,13,79,107
https://www.coursera.org/learn/3d-print-hardware,H5d8JrZIEeWq2A7HIftJ6w,3D Printing Hardware,3d-print-hardware,COURSE~H5d8JrZIEeWq2A7HIftJ6w,4,7,5,4,20,40
https://www.coursera.org/learn/3d-printing-applications,58H3s7ZHEeW2iwpbOuagWQ,3D Printing Applications,3d-printing-applications,COURSE~58H3s7ZHEeW2iwpbOuagWQ,6,3,11,25,126,171
https://www.coursera.org/learn/3d-printing-capstone,MASncrZIEeWVcRIZgPr_Xw,3D Printing Capstone,3d-printing-capstone,COURSE~MASncrZIEeWVcRIZgPr_Xw,1,2,0,1,2,6
https://www.coursera.org/learn/3d-printing-revolution,zo2jLrZHEeWVcRIZgPr_Xw,The 3D Printing Revolution,3d-printing-revolution,COURSE~zo2jLrZHEeWVcRIZgPr_Xw,7,6,16,67,395,491
https://www.coursera.org/learn/3d-printing-software,CpAH2rZIEeW-DxJ4SAJAhQ,3D Printing Software,3d-printing-software,COURSE~CpAH2rZIEeW-DxJ4SAJAhQ,1,7,8,19,84,119
https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,eU_6KuQWEeutMhLqB6BFnw,3D Reconstruction - Single Viewpoint ,3d-reconstruction---single-viewpoint,COURSE~eU_6KuQWEeutMhLqB6BFnw,0,0,0,0,3,3
https://www.coursera.org/learn/3d-reconstruction-multiple-viewpoints,YEdT_uQXEeubuw5vhJdWSw,3D Reconstruction - Multiple Viewpoints,3d-reconstruction-multiple-viewpoints,COURSE~YEdT_uQXEeubuw5vhJdWSw,0,0,0,0,4,4
https://www.coursera.org/learn/4g-network-fundamentals,JrUy5VjKEey2lg5cTaMDSw,4G Network Fundamentals,4g-network-fundamentals,COURSE~JrUy5VjKEey2lg5cTaMDSw,0,0,0,1,6,7
https://www.coursera.org/learn/4g-principes-des-reseaux-mobiles,HAddnFaAEeyOtQoy5-XfoQ,4G : Principes des réseaux mobiles,4g-principes-des-reseaux-mobiles,COURSE~HAddnFaAEeyOtQoy5-XfoQ,0,0,0,1,3,4
https://www.coursera.org/learn/5g-network-fundamentals,1yJL2xeyEe24OxJKbpgSRQ,5G Network Fundamentals,5g-network-fundamentals,COURSE~1yJL2xeyEe24OxJKbpgSRQ,0,0,0,0,0,0
https://www.coursera.org/learn/5g-principes-de-fonctionnement,3Cd3Yd8lEeu-EQpycSBBow,5G : Principes de fonctionnement,5g-principes-de-fonctionnement,COURSE~3Cd3Yd8lEeu-EQpycSBBow,0,0,0,0,0,0
https://www.coursera.org/learn/5g-training-qualcomm,f8V_wfyNEeucKgqtjqzixw,5G for Everyone,5g-training-qualcomm,COURSE~f8V_wfyNEeucKgqtjqzixw,0,0,1,8,56,65
https://www.coursera.org/learn/911-attack,QQVzGrY7EeWbNBLZhfEI2Q,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,911-attack,COURSE~QQVzGrY7EeWbNBLZhfEI2Q,0,1,1,9,29,40
https://www.coursera.org/learn/a-general-approach-to-risk-management,J3czee--EeuaOxJclk1ROQ,A General Approach to Risk Management,a-general-approach-to-risk-management,COURSE~J3czee--EeuaOxJclk1ROQ,0,0,0,0,2,2
https://www.coursera.org/learn/a-organizacao-centrada-na-jornada-do-cliente,uIjM0EPZEeysywoie4wOWw,A Organização Centrada na Jornada do Cliente,a-organizacao-centrada-na-jornada-do-cliente,COURSE~uIjM0EPZEeysywoie4wOWw,0,0,0,0,1,1
https://www.coursera.org/learn/a-practical-introduction-to-test-driven-development,oqo7l8INEeqJbRLDK47tvw,A Practical Introduction to Test-Driven Development,a-practical-introduction-to-test-driven-development,COURSE~oqo7l8INEeqJbRLDK47tvw,1,3,1,0,1,6
https://www.coursera.org/learn/a-programar,SpWNUyTfEeWxbhIkPfddLQ,¡A Programar! Una introducción a la programación,a-programar,COURSE~SpWNUyTfEeWxbhIkPfddLQ,8,3,17,102,905,1035
https://www.coursera.org/learn/a-public-health-approach-to-hearing-loss-and-aging,RB2emnobEeyxdQr9VwEEHw,A Public Health Approach to Hearing Loss and Aging,a-public-health-approach-to-hearing-loss-and-aging,COURSE~RB2emnobEeyxdQr9VwEEHw,0,1,0,0,1,2
https://www.coursera.org/learn/a-tanulas-tanulasa,3DFVXNASEemADw5AXcKNwg,"A tanulás tanulása: Hatékony mentális eszközök, melyek segítenek megbirkózni a nehéz tantárgyakkal (Learning How to Learn)",a-tanulas-tanulasa,COURSE~3DFVXNASEemADw5AXcKNwg,0,0,1,2,34,37
https://www.coursera.org/learn/aada-capstone,w3UFMr8iEemSrxJOw9KoXA,Advanced App Development in Android Capstone,aada-capstone,COURSE~w3UFMr8iEemSrxJOw9KoXA,0,0,0,0,0,0
https://www.coursera.org/learn/aadcapstone,IAHJ3m1PEeWMPAqsmzmVew,"Capstone MOOC for ""Android App Development""",aadcapstone,COURSE~IAHJ3m1PEeWMPAqsmzmVew,0,2,1,2,5,10
https://www.coursera.org/learn/abc-sostenibilidad,8uOGNtazEeyrwhIbJtIqCQ,El ABC de la sostenibilidad ,abc-sostenibilidad,COURSE~8uOGNtazEeyrwhIbJtIqCQ,0,0,0,4,25,29
https://www.coursera.org/learn/abc-sustainability,W9NC2RPfEe28ggoMIwzKqQ,The ABC of sustainability ,abc-sustainability,COURSE~W9NC2RPfEe28ggoMIwzKqQ,0,0,0,0,2,2
https://www.coursera.org/learn/abdomen-anatomy,5iIbgmdpEeW0sAqIx1_alQ,Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.  ,abdomen-anatomy,COURSE~5iIbgmdpEeW0sAqIx1_alQ,5,1,2,10,107,125
https://www.coursera.org/learn/ableton-live,-nRRAPmuEeSndSIAC7LTLQ,Introduction to Ableton Live,ableton-live,COURSE~-nRRAPmuEeSndSIAC7LTLQ,4,2,7,43,280,336
https://www.coursera.org/learn/aboriginal-education,o_uax8a6EeWIJRKecECAWw,Aboriginal Worldviews and Education,aboriginal-education,COURSE~o_uax8a6EeWIJRKecECAWw,5,3,3,41,149,201
https://www.coursera.org/learn/abstraction-problem-decomposition-functions,1t6K-aylEeif_A47d0seOg,"Abstraction, Problem Decomposition, and Functions",abstraction-problem-decomposition-functions,COURSE~1t6K-aylEeif_A47d0seOg,0,0,1,0,3,4
https://www.coursera.org/learn/academic-discussion-english,W9fZBNdhEeWVxxJZNAJSHQ,Academic Discussions in English,academic-discussion-english,COURSE~W9fZBNdhEeWVxxJZNAJSHQ,2,1,3,1,25,32
https://www.coursera.org/learn/academic-skills-project,KJzqrucgEeWxKxKZYzDvkw,Academic Skills for University Success: Capstone,academic-skills-project,COURSE~KJzqrucgEeWxKxKZYzDvkw,7,0,0,7,262,276
https://www.coursera.org/learn/academic-writing-capstone,A2RSXymKEeWJTQ5-ju9xSw,Project: Writing a Research Paper,academic-writing-capstone,COURSE~A2RSXymKEeWJTQ5-ju9xSw,0,2,1,3,59,65
https://www.coursera.org/learn/academicinfoseek,KzTkolCEEeWxCwowHhzTpQ,Academic Information Seeking,academicinfoseek,COURSE~KzTkolCEEeWxCwowHhzTpQ,2,1,6,28,123,160
https://www.coursera.org/learn/access-control-concepts,E4xM5hHDEe2K4gqJREL8qw,Access Control Concepts,access-control-concepts,COURSE~E4xM5hHDEe2K4gqJREL8qw,0,0,0,0,2,2
https://www.coursera.org/learn/access-control-sscp,Lmmy3KkxEeeDkArsR_C2QA,Access Controls ,access-control-sscp,COURSE~Lmmy3KkxEeeDkArsR_C2QA,3,2,1,7,51,64
https://www.coursera.org/learn/accessibility,nwcmZ4SGEeiFWQ550S4zqg,An Introduction to Accessibility and Inclusive Design,accessibility,COURSE~nwcmZ4SGEeiFWQ550S4zqg,1,2,0,8,37,48
https://www.coursera.org/learn/accessibility-scenic-arts,xR84oUFlEei4wAoOX109XA,Accessibility to the Scenic Arts,accessibility-scenic-arts,COURSE~xR84oUFlEei4wAoOX109XA,0,0,0,0,7,7
https://www.coursera.org/learn/accion-comunitaria,n9wu1LPiEeuVARITHCE31Q,Acción Comunitaria. Enfoques para la transformación social,accion-comunitaria,COURSE~n9wu1LPiEeuVARITHCE31Q,0,0,0,0,1,1
https://www.coursera.org/learn/account-management,2FBTusZsEeewQAoxdmVzyg,Account Management & Sales Force Design,account-management,COURSE~2FBTusZsEeewQAoxdmVzyg,10,4,4,11,31,60
https://www.coursera.org/learn/accountability,sXudSDr8Eeuh2RKo70_TpQ,Accountability y gestión del desempeño,accountability,COURSE~sXudSDr8Eeuh2RKo70_TpQ,0,0,2,1,9,12
https://www.coursera.org/learn/accountability-employee-engagement,PClzLMWOEeyfSxIBRxk7Xw,Accountability and Employee Engagement,accountability-employee-engagement,COURSE~PClzLMWOEeyfSxIBRxk7Xw,0,0,0,0,0,0
https://www.coursera.org/learn/accounting,jKPQqR3tEeeiqhJIrotY7g,Accounting for Decision Making,accounting,COURSE~jKPQqR3tEeeiqhJIrotY7g,1,2,3,8,95,109
https://www.coursera.org/learn/accounting-analysis-2-equity,tMo47kogEeeMtBKozo_2UA,Accounting Analysis II: Accounting for Liabilities and Equity,accounting-analysis-2-equity,COURSE~tMo47kogEeeMtBKozo_2UA,0,0,0,3,9,12
https://www.coursera.org/learn/accounting-analysis-2-liabilities,bKp6XUogEee4pw7hxA2o1A,Accounting Analysis II: Measurement and Disclosure of Liabilities,accounting-analysis-2-liabilities,COURSE~bKp6XUogEee4pw7hxA2o1A,0,1,2,0,18,21
https://www.coursera.org/learn/accounting-analytics,rc5KG0aUEeWG1w6arGoEIQ,Accounting Analytics,accounting-analytics,COURSE~rc5KG0aUEeWG1w6arGoEIQ,26,19,41,98,345,529
https://www.coursera.org/learn/accounting-and-reporting-fundamentals,fsClJfetEeyFUAphC_7O7w,Fundamentals of Accounting and Reporting,accounting-and-reporting-fundamentals,COURSE~fsClJfetEeyFUAphC_7O7w,0,0,0,0,3,3
https://www.coursera.org/learn/accounting-assets,DbsMzp0yEeuqXwpHmVKljw,Assets in Accounting,accounting-assets,COURSE~DbsMzp0yEeuqXwpHmVKljw,12,20,35,43,88,198
https://www.coursera.org/learn/accounting-cycle,NlSPz_nwEeqZ9gqoRuZpPQ,Completing the Accounting Cycle,accounting-cycle,COURSE~NlSPz_nwEeqZ9gqoRuZpPQ,0,0,2,1,10,13
https://www.coursera.org/learn/accounting-data-analytics-capstone,eq7-8ZoZEeqkqA4-j1iC5Q,Data Analytics in Accounting Capstone,accounting-data-analytics-capstone,COURSE~eq7-8ZoZEeqkqA4-j1iC5Q,0,0,0,0,0,0
https://www.coursera.org/learn/accounting-data-analytics-python,wBp37bIYEemRtxIG3uYysg,Accounting Data Analytics with Python,accounting-data-analytics-python,COURSE~wBp37bIYEemRtxIG3uYysg,1,3,3,5,10,22
https://www.coursera.org/learn/accounting-for-inventory,rTSZFVvgEeyg-RKSDfcVFQ,محاسبة المخزون | Accounting for inventory,accounting-for-inventory,COURSE~rTSZFVvgEeyg-RKSDfcVFQ,0,0,0,0,1,1
https://www.coursera.org/learn/accounting-for-ma-1,wYLPFaCREeyUAw55EDxhQQ, Accounting for Mergers and Acquisitions: Foundations,accounting-for-ma-1,COURSE~wYLPFaCREeyUAw55EDxhQQ,0,0,0,0,1,1
https://www.coursera.org/learn/accounting-for-ma-2,b1t9qLE2Eey9shJZYT6JZw,Accounting for Mergers and Acquisitions: Advanced Topics,accounting-for-ma-2,COURSE~b1t9qLE2Eey9shJZYT6JZw,0,0,0,0,1,1
https://www.coursera.org/learn/accounting-for-managers,lU9jvUkuEeaLEAqUHs9hMw,"Managerial Accounting: Cost Behaviors, Systems, and Analysis",accounting-for-managers,COURSE~lU9jvUkuEeaLEAqUHs9hMw,2,3,6,40,234,285
https://www.coursera.org/learn/accounting-for-marketable-securities,Hc0Jd1zCEey28A5X3O2k3Q, محاسبة الأوراق المالية القابلة للتداول,accounting-for-marketable-securities,COURSE~Hc0Jd1zCEey28A5X3O2k3Q,0,0,0,0,1,1
https://www.coursera.org/learn/accounting-for-property-plant-and-equipment,CTZEbVwWEeyg-RKSDfcVFQ,محاسبة الممتلكات والمنشآت والمعدات,accounting-for-property-plant-and-equipment,COURSE~CTZEbVwWEeyg-RKSDfcVFQ,0,0,0,0,0,0
https://www.coursera.org/learn/accounting-for-receivable--bad-debts,YkmBjFyrEeyoJwrNG9Tzyw, محاسبة المقبوضات والديون المعدومة,accounting-for-receivable--bad-debts,COURSE~YkmBjFyrEeyoJwrNG9Tzyw,0,0,0,0,0,0
