course_link,course_id,course_name
https://www.coursera.org/learn/-network-security,MUHkUBHDEe2K4gqJREL8qw,Network Security
https://www.coursera.org/learn/-security-principles,Z2u8URHAEe2zqRIXQVOwlw,Security Principles
https://www.coursera.org/learn/10k-women-1,hvfQS7HnEemJqg4_dq62MA,"Grow Your Business with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-1-hi,mgrCT4J6EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, अपने व्यवसाय की वृद्धि करें"
https://www.coursera.org/learn/10k-women-10,HAa6frHpEemLFAoeawEMjg,"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-10-hi,zEU7BoJ7Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, सन्धिकरण के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-2,94IWK7HnEemJqg4_dq62MA,"Fundamentals of Business Finance, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-2-hi,yOfUj4J6EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, व्यावसायिक वित्त के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-3,_li5zrHnEemztgo18Q2_KA,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-3-hi,-APEJYJ6Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, नेतृत्व के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-4,IcCZJbHoEemBLwojGUHFwg,"Fundamentals of Customers and Competition, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-4-hi,EhvCDYJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, ग्राहकों और प्रतिस्पर्धा के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-5,d51-WbHoEemJqg4_dq62MA,"Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-5-hi,LYxLWIJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, वित्तीय योजना के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-6,q6NeKLHoEemZig6Or8WUgA,"Fundamentals of Sales and Marketing, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-6-hi,VyO5l4J7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, विक्रय और विपणन के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-7,2Oq00bHoEem6CA4d-ZtA7A,"Fundamentals of Operations, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-7-hi,bkJ0yYJ7Eeyg9hKH5WRuwQ,"Goldman Sachs 10,000 Women के साथ, संचालन के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-8,5RKVLLHoEemzRAosDekllA,"Fundamentals of Management, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-8-hi,jLD7voJ7EeyoNA5LwAhmgw,"Goldman Sachs 10,000 Women के साथ, प्रबंधन के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-9,94fFyrHoEemIKxL9bHhqJA,"Fundamentals of Funding, with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-9-hi,tL4hCYJ7EeyWPQqrmHZ9QQ,"Goldman Sachs 10,000 Women के साथ, निधिकरण के मूल सिद्धांत"
https://www.coursera.org/learn/10k-women-brpt-1,JpUQg-5tEemjIRKsAX_xWg,"Expanda Seus Negócios com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-10,1p6GnO5tEemjIRKsAX_xWg,"Fundamentos de Negociação com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-2,NRdcke5tEemi1BKPkzBRuA,"Fundamentos de Finanças da Empresa com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-3,bPcZre5tEemvoBLePax8eg,"Fundamentos de Liderança com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-4,h0usau5tEemPyQprX-xbXA,"Fundamentos de Clientes e Concorrência com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-5,j_LJ5-5tEemnLQ54Ah2MlA,"Fundamentos de Planejamento Financeiro com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-6,nRM7k-5tEemjIRKsAX_xWg,"Fundamentos de Vendas e Marketing com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-7,qSGhYu5tEem5hAoTk7uzWg,"Fundamentos de Operações com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-8,pYOTDO5tEem5hAoTk7uzWg,"Fundamentos de Gerenciamento com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-brpt-9,uDvmb-5tEemjIRKsAX_xWg,"Fundamentos de Financiamento com o 10,000 Women da Goldman Sachs"
https://www.coursera.org/learn/10k-women-esp-1,IqHvce5rEemvoBLePax8eg,"Haz Crecer Tu Negocio con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-10,-CIx6-5sEemlsAqTi94BEA,"Fundamentos de la Negociación con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-2,A9fa-u5rEemjIRKsAX_xWg,"Fundamentos de los Aspectos Financieros del Negocio con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-3,G6rLJ-5rEemjIRKsAX_xWg,"Fundamentos del Liderazgo con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-4,JX1Kle5rEemecg6V7rAA1A,"Fundamentos de los Clientes y la Competencia con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-5,Otm7-e5rEemlsAqTi94BEA,"Fundamentos de la Planificación Financiera con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-6,ddT1Qe5sEemPyQprX-xbXA,"Fundamentos de las Ventas y el Marketing con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-7,pH3-m-5sEem7Cw7a--m-Ig,"Fundamentos de las Operaciones con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-8,-crZiO5sEemPyQprX-xbXA,"Fundamentos de la Administración con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10k-women-esp-9,3JA-me5sEemPyQprX-xbXA,"Fundamentos de la Financiación con Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10kw-digital-marketing,o1TxNAZhEey5zQ4LqE3elQ,"Digital Marketing Strategy with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/10kw-innovation-strategy,Ocv3YAsgEey6IAo7CGAsSQ,"Innovation Strategy with Goldman Sachs 10,000 Women "
https://www.coursera.org/learn/10kw-social-impact,7YoG8wvYEey6IAo7CGAsSQ,"Social Impact Strategy with Goldman Sachs 10,000 Women"
https://www.coursera.org/learn/2-speed-it,bIkXsq9HEeSmzyIAC0yFng,"Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective"
https://www.coursera.org/learn/2021-prevent-cancer,c5fXimTTEeukqwqbfuJnYQ,2021 Cancer Prevention Web-Based Activity (CE eligible)
https://www.coursera.org/learn/2022-prevent-cancer,4Vfx6oVEEeyzgAoWxh7fSw,2022 Cancer Prevention Web-Based Activity (CE eligible)
https://www.coursera.org/learn/20cnwm,H9F0uPUfEeW_PAqltdIuVw,20世纪西方音乐 Western Music in the 20th Century
https://www.coursera.org/learn/21st-century-energy-transition,3ZbFIBc-Ee2OIA59BrOT3Q,21st Century Energy Transition: how do we make it work?
https://www.coursera.org/learn/2d-cad,POZJ3uOtEeSoXCIACw4Gzg,工程圖學 2D CAD
https://www.coursera.org/learn/3-axis-machining-autodesk-fusion-360,TJiGG3gzEemNORLDRmPneA,3-Axis Machining with Autodesk Fusion 360
https://www.coursera.org/learn/360-vr-video-production,3s_AM6U7EeeFFAomdhT2pA,VR and 360 Video Production
https://www.coursera.org/learn/3d-cad,6aAT6Q4sEeWhsgqB1eduww,工程圖學 3D CAD
https://www.coursera.org/learn/3d-cad-application,p79Awdv8EeeCEw5jIEhNXg,3D CAD Application
https://www.coursera.org/learn/3d-cad-fundamental,Zhydwp6QEeeD8w6Puv0EuA,3D CAD Fundamental
https://www.coursera.org/learn/3d-game-prop-production,2v9qtlkUEeiRYBKSsYzhZg,Current Gen 3D Game Prop Production
https://www.coursera.org/learn/3d-graphics-android-sensors-vr,qbM9LpvmEemA0hKe-F0jpg,3D Graphics in Android: Sensors and VR
https://www.coursera.org/learn/3d-interaction-design-virtual-reality,VxWqrvjcEeaRvRLVBNP8Xg,3D Interaction Design in Virtual Reality
https://www.coursera.org/learn/3d-model-creation-fusion-360,w3__pI9fEeeBxA6NEfCl3g,3D Model Creation with Autodesk Fusion 360
https://www.coursera.org/learn/3d-modeling-rhinoscript,M5cXcI4nEeqHOAoMHfm0cQ,Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript
https://www.coursera.org/learn/3d-models-virtual-reality,v6fMKPjbEeaRvRLVBNP8Xg,3D Models for Virtual Reality
https://www.coursera.org/learn/3d-print-hardware,H5d8JrZIEeWq2A7HIftJ6w,3D Printing Hardware
https://www.coursera.org/learn/3d-printing-applications,58H3s7ZHEeW2iwpbOuagWQ,3D Printing Applications
https://www.coursera.org/learn/3d-printing-capstone,MASncrZIEeWVcRIZgPr_Xw,3D Printing Capstone
https://www.coursera.org/learn/3d-printing-revolution,zo2jLrZHEeWVcRIZgPr_Xw,The 3D Printing Revolution
https://www.coursera.org/learn/3d-printing-software,CpAH2rZIEeW-DxJ4SAJAhQ,3D Printing Software
https://www.coursera.org/learn/3d-reconstruction---single-viewpoint,eU_6KuQWEeutMhLqB6BFnw,3D Reconstruction - Single Viewpoint 
https://www.coursera.org/learn/3d-reconstruction-multiple-viewpoints,YEdT_uQXEeubuw5vhJdWSw,3D Reconstruction - Multiple Viewpoints
https://www.coursera.org/learn/4g-network-fundamentals,JrUy5VjKEey2lg5cTaMDSw,4G Network Fundamentals
https://www.coursera.org/learn/4g-principes-des-reseaux-mobiles,HAddnFaAEeyOtQoy5-XfoQ,4G : Principes des réseaux mobiles
https://www.coursera.org/learn/5g-network-fundamentals,1yJL2xeyEe24OxJKbpgSRQ,5G Network Fundamentals
https://www.coursera.org/learn/5g-principes-de-fonctionnement,3Cd3Yd8lEeu-EQpycSBBow,5G : Principes de fonctionnement
https://www.coursera.org/learn/5g-training-qualcomm,f8V_wfyNEeucKgqtjqzixw,5G for Everyone
https://www.coursera.org/learn/911-attack,QQVzGrY7EeWbNBLZhfEI2Q,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today
https://www.coursera.org/learn/a-general-approach-to-risk-management,J3czee--EeuaOxJclk1ROQ,A General Approach to Risk Management
https://www.coursera.org/learn/a-organizacao-centrada-na-jornada-do-cliente,uIjM0EPZEeysywoie4wOWw,A Organização Centrada na Jornada do Cliente
https://www.coursera.org/learn/a-practical-introduction-to-test-driven-development,oqo7l8INEeqJbRLDK47tvw,A Practical Introduction to Test-Driven Development
https://www.coursera.org/learn/a-programar,SpWNUyTfEeWxbhIkPfddLQ,¡A Programar! Una introducción a la programación
https://www.coursera.org/learn/a-public-health-approach-to-hearing-loss-and-aging,RB2emnobEeyxdQr9VwEEHw,A Public Health Approach to Hearing Loss and Aging
https://www.coursera.org/learn/a-tanulas-tanulasa,3DFVXNASEemADw5AXcKNwg,"A tanulás tanulása: Hatékony mentális eszközök, melyek segítenek megbirkózni a nehéz tantárgyakkal (Learning How to Learn)"
https://www.coursera.org/learn/aada-capstone,w3UFMr8iEemSrxJOw9KoXA,Advanced App Development in Android Capstone
https://www.coursera.org/learn/aadcapstone,IAHJ3m1PEeWMPAqsmzmVew,"Capstone MOOC for ""Android App Development"""
https://www.coursera.org/learn/abc-sostenibilidad,8uOGNtazEeyrwhIbJtIqCQ,El ABC de la sostenibilidad 
https://www.coursera.org/learn/abc-sustainability,W9NC2RPfEe28ggoMIwzKqQ,The ABC of sustainability 
https://www.coursera.org/learn/abdomen-anatomy,5iIbgmdpEeW0sAqIx1_alQ,Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.  
https://www.coursera.org/learn/ableton-live,-nRRAPmuEeSndSIAC7LTLQ,Introduction to Ableton Live
https://www.coursera.org/learn/aboriginal-education,o_uax8a6EeWIJRKecECAWw,Aboriginal Worldviews and Education
https://www.coursera.org/learn/abstraction-problem-decomposition-functions,1t6K-aylEeif_A47d0seOg,"Abstraction, Problem Decomposition, and Functions"
https://www.coursera.org/learn/academic-discussion-english,W9fZBNdhEeWVxxJZNAJSHQ,Academic Discussions in English
https://www.coursera.org/learn/academic-skills-project,KJzqrucgEeWxKxKZYzDvkw,Academic Skills for University Success: Capstone
https://www.coursera.org/learn/academic-writing-capstone,A2RSXymKEeWJTQ5-ju9xSw,Project: Writing a Research Paper
https://www.coursera.org/learn/academicinfoseek,KzTkolCEEeWxCwowHhzTpQ,Academic Information Seeking
https://www.coursera.org/learn/access-control-concepts,E4xM5hHDEe2K4gqJREL8qw,Access Control Concepts
https://www.coursera.org/learn/access-control-sscp,Lmmy3KkxEeeDkArsR_C2QA,Access Controls 
https://www.coursera.org/learn/accessibility,nwcmZ4SGEeiFWQ550S4zqg,An Introduction to Accessibility and Inclusive Design
https://www.coursera.org/learn/accessibility-scenic-arts,xR84oUFlEei4wAoOX109XA,Accessibility to the Scenic Arts
https://www.coursera.org/learn/accion-comunitaria,n9wu1LPiEeuVARITHCE31Q,Acción Comunitaria. Enfoques para la transformación social
https://www.coursera.org/learn/account-management,2FBTusZsEeewQAoxdmVzyg,Account Management & Sales Force Design
https://www.coursera.org/learn/accountability,sXudSDr8Eeuh2RKo70_TpQ,Accountability y gestión del desempeño
https://www.coursera.org/learn/accountability-employee-engagement,PClzLMWOEeyfSxIBRxk7Xw,Accountability and Employee Engagement
https://www.coursera.org/learn/accounting,jKPQqR3tEeeiqhJIrotY7g,Accounting for Decision Making
https://www.coursera.org/learn/accounting-analysis-2-equity,tMo47kogEeeMtBKozo_2UA,Accounting Analysis II: Accounting for Liabilities and Equity
https://www.coursera.org/learn/accounting-analysis-2-liabilities,bKp6XUogEee4pw7hxA2o1A,Accounting Analysis II: Measurement and Disclosure of Liabilities
https://www.coursera.org/learn/accounting-analytics,rc5KG0aUEeWG1w6arGoEIQ,Accounting Analytics
https://www.coursera.org/learn/accounting-and-reporting-fundamentals,fsClJfetEeyFUAphC_7O7w,Fundamentals of Accounting and Reporting
https://www.coursera.org/learn/accounting-assets,DbsMzp0yEeuqXwpHmVKljw,Assets in Accounting
https://www.coursera.org/learn/accounting-cycle,NlSPz_nwEeqZ9gqoRuZpPQ,Completing the Accounting Cycle
https://www.coursera.org/learn/accounting-data-analytics-capstone,eq7-8ZoZEeqkqA4-j1iC5Q,Data Analytics in Accounting Capstone
https://www.coursera.org/learn/accounting-data-analytics-python,wBp37bIYEemRtxIG3uYysg,Accounting Data Analytics with Python
https://www.coursera.org/learn/accounting-for-inventory,rTSZFVvgEeyg-RKSDfcVFQ,محاسبة المخزون | Accounting for inventory
https://www.coursera.org/learn/accounting-for-ma-1,wYLPFaCREeyUAw55EDxhQQ, Accounting for Mergers and Acquisitions: Foundations
https://www.coursera.org/learn/accounting-for-ma-2,b1t9qLE2Eey9shJZYT6JZw,Accounting for Mergers and Acquisitions: Advanced Topics
https://www.coursera.org/learn/accounting-for-managers,lU9jvUkuEeaLEAqUHs9hMw,"Managerial Accounting: Cost Behaviors, Systems, and Analysis"
https://www.coursera.org/learn/accounting-for-marketable-securities,Hc0Jd1zCEey28A5X3O2k3Q, محاسبة الأوراق المالية القابلة للتداول
https://www.coursera.org/learn/accounting-for-property-plant-and-equipment,CTZEbVwWEeyg-RKSDfcVFQ,محاسبة الممتلكات والمنشآت والمعدات
https://www.coursera.org/learn/accounting-for-receivable--bad-debts,YkmBjFyrEeyoJwrNG9Tzyw, محاسبة المقبوضات والديون المعدومة
https://www.coursera.org/learn/accounting-for-shareholders-equity,rWgxKFy3Eey28A5X3O2k3Q,المحاسبة عن حقوق المساهمين
https://www.coursera.org/learn/accounting-fundamentals-project,JL4MXe-NEeW4_wr--Yv6Aw,Fundamentals of Accounting Capstone
https://www.coursera.org/learn/accounting-information-system,2zesAZFiEeaDSw63XnFBtQ,Accounting Analysis I: The Role of Accounting as an Information System
https://www.coursera.org/learn/accounting-standards-in-financial-reports-and-statement,uArFfFzMEey28A5X3O2k3Q,المبادئ المحاسبية في التقارير والقوائم المالية
https://www.coursera.org/learn/accounts-payable-and-receivable-management,3ibVwQHHEe2xiRKaoDccyw,Principles of Accounts Payable and Receivable Management 
https://www.coursera.org/learn/achieving-happiness-at-work,CF2UxRJEEe2K4gqJREL8qw,تحقيق السعادة في بيئة العمل | Achieving Happiness at Work
https://www.coursera.org/learn/achieving-health-equity-in-healthcare,BgjX82sVEeumww4A4k-nvw,Achieving Health Equity in Healthcare
https://www.coursera.org/learn/acing-product-management-interviews,-hMowbBgEeqXiBLxo7TyjQ,Acing the Product Management Interview
https://www.coursera.org/learn/act-on-climate,R-SjCeF4EeavSQqUZOzWHA,"Act on Climate: Steps to Individual, Community, and Political Action"
https://www.coursera.org/learn/act-on-digital-world,wszJoTncEemGfRKQpcLpqg,Digital business - Act on the digital world
https://www.coursera.org/learn/activism-social-movements,hAmXWT_PEea7ZAqJqREw5Q,ART of the MOOC: Activism and Social Movements
https://www.coursera.org/learn/activism-sports-culture,hQk1JRlgEeuRtBLpTHsFtw,Activism in Sports and Culture  
https://www.coursera.org/learn/activismo-movimientos-sociales,Vl33l3YNEealBw7zEbSgBw,ART of the MOOC: Activismo y Movimientos Sociales
https://www.coursera.org/learn/activity-based-costing,dHB8D1zZEeyg-RKSDfcVFQ,تقدير تكاليف المنتجات على أساس النشاط
https://www.coursera.org/learn/actors-discuss-romeo-and-juliet,Z-V5DbpkEeur3A4kuEHU1w,William Shakespeare's Romeo & Juliet: An Actor's Perspective
https://www.coursera.org/learn/actua-dolor-cronico,S8kpEDJaEeivJApGctsR7g,Actúa ante el dolor crónico
https://www.coursera.org/learn/actualizacion-manejo-diabetes-tipo-2,ObD5QafsEei1AAo9TgayGg,Actualización en el manejo del paciente con diabetes mellitus tipo 2
https://www.coursera.org/learn/acupressure,M5MhWRpXEeyZ9BL8TB78QQ,Acupressure
https://www.coursera.org/learn/acute-stroke-race-scale,veV8lk3bEei6JRLwwzivrA, Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale
https://www.coursera.org/learn/adaptability-and-resiliency,TIUxcwm1EeutYApDK7IjMQ,Adaptability and Resiliency
https://www.coursera.org/learn/addiction-and-the-brain,knivtHEHEeSfpCIACzWBZw,The Addicted Brain
https://www.coursera.org/learn/addiction-treatment,v-h_bGXXEemPug4qlzPbag,Addiction Treatment: Clinical Skills for Healthcare Providers
https://www.coursera.org/learn/additive-manufacturing-3d-printing,pxTGQPCSEeu8Fwo3Sa_Z7Q,Additive Manufacturing
https://www.coursera.org/learn/address-business-issues-with-data-science,3Hl7jNKOEeuHgw5SCcDQSQ,Address Business Issues with Data Science 
https://www.coursera.org/learn/adhd-treatment,1cW_OysHEeWccAqzeA4VPw,ADHD: Everyday Strategies for Elementary Students
https://www.coursera.org/learn/adjective-clauses,NAOo8ddiEeWxGA7pQdBNkw,Adjectives and Adjective Clauses
https://www.coursera.org/learn/administracao-de-sistemas-servicos-infraestrutura-ti,QA4mgjbPEembfg4BAtxdIA,Administração de Sistemas e Serviços de Infraestrutura de TI
https://www.coursera.org/learn/administracao-financeira,xsdaeLM9EeeK5A5gwTZGhg,Administração Financeira
https://www.coursera.org/learn/administracion-de-proyectos-capstone,Mo9rcF5REeWVEg5QpF1H_w,Administración de Proyectos Project
https://www.coursera.org/learn/administracion-de-recursos-humanos,UZp5Z0O9EeuVrwrlQzvd6w,Administración de Recursos Humanos
https://www.coursera.org/learn/administracion-de-sistema-y-servicios-de-infraestructura,JyzTTDbPEemHOQ5ROWy-_A,Administración de sistemas y servicios de infraestructura de TI
https://www.coursera.org/learn/administracion-estrategica,AJNydoJHEeWXmQ4F86nmrw,Administración Estratégica y Emprendedora
https://www.coursera.org/learn/administracion-tecnologias-informacion,x-BnclTdEeuoIw4T1lBSSQ,Administración de las Tecnologías de la Información
https://www.coursera.org/learn/administrasi-sistem-dan-layanan-infrastruktur-ti,ftVyH-A4Eeu-EQpycSBBow,Administrasi Sistem dan Layanan Infrastruktur TI
https://www.coursera.org/learn/administration-systeme-et-services-infrastructure-informatique,1_oZ3C1IEeyjtw7aZIoBxw,Administration système et services d’infrastructure informatique
https://www.coursera.org/learn/administration-systeme-et-services-infrastructure-informatique-google,ukrEIS1IEeyjtw7aZIoBxw,Administration système et services d’infrastructure informatique
https://www.coursera.org/learn/admonfinanciera,KQgBZw5YEeabcArTdRgM4Q,Administración financiera y su función en la empresa 
https://www.coursera.org/learn/adp-accountant-connect-certification,4JTHJqR4EeyoLArJWUaFJw,ADP Accountant Connect Certification
https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos,4CnyExcUEeiLDxJvyy9TxA,Big Data: adquisición y almacenamiento de datos
https://www.coursera.org/learn/adv-reproducibility-cancer-informatics,vJxSCFagEeyyJBJGC8pwKQ,Advanced Reproducibility in Cancer Informatics
https://www.coursera.org/learn/advanced-ai-techniques-for-the-supply-chain,4EOwdnX9EeuG_xLe4EWIOw,Advanced AI Techniques for the Supply Chain
https://www.coursera.org/learn/advanced-algorithms-and-complexity,w7FFV3l0EeW53BJEfL52qQ,Advanced Algorithms and Complexity
https://www.coursera.org/learn/advanced-android-development,HlPk_SAVEe2Psg5YTxx2NQ,Advanced Android Development
https://www.coursera.org/learn/advanced-application-management-with-red-hat-openshift,eMpDmiwrEey_gAqlB2poCQ,Advanced Application Management with Red Hat OpenShift
https://www.coursera.org/learn/advanced-armv8-m-features,QB-y9sYIEeyPHw4TOHPuFQ,Advanced Armv8-M Features
https://www.coursera.org/learn/advanced-capstone-spacecraft-dynamics-control-project,u88i3i06Eeyt6wqzecuoOQ,Advanced Capstone Spacecraft Dynamics and Control Project
https://www.coursera.org/learn/advanced-chemistry,PGQphxLCEeSD_CIACooXkA,Advanced Chemistry
https://www.coursera.org/learn/advanced-clinical-data-science,6jKVXWN_EeiaPhKgzJuk_A,Advanced Clinical Data Science
https://www.coursera.org/learn/advanced-competitive-strategy,H3HGeBK4EeS0RyIACp5OCg,Advanced Competitive Strategy
https://www.coursera.org/learn/advanced-competitive-strategy-zh,afDgOoSTEeSA1yIAC1EHSw,高阶竞争策略（中文版）
https://www.coursera.org/learn/advanced-computer-vision-with-tensorflow,Yv0LMhL1EeuABgpVBjPnkw,Advanced Computer Vision with TensorFlow
https://www.coursera.org/learn/advanced-data-modeling,CuJ2PscqEeyyUBK3-TLTlw,Advanced Data Modeling
https://www.coursera.org/learn/advanced-data-science-capstone,XYXR3WgwEei-HhKT-KQ4Kg,Advanced Data Science Capstone
https://www.coursera.org/learn/advanced-data-structures,NwQ9txnoEeWDtQoum3sFeQ,Advanced Data Structures in Java
https://www.coursera.org/learn/advanced-deep-learning-methods-healthcare,YO9_vwpyEeun9Q5tylnU9Q,Advanced Deep Learning Methods for Healthcare
https://www.coursera.org/learn/advanced-deployment-scenarios-tensorflow,ylBpfAJTEeqAFw6MwpRLiw,Advanced Deployment Scenarios with TensorFlow
https://www.coursera.org/learn/advanced-excel,XbFqowWwEeaTLxJ5oq26aw,Data Visualization with Advanced Excel
https://www.coursera.org/learn/advanced-financial-reporting,kKSsgGE2EemA9Q773UQsKg,Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements
https://www.coursera.org/learn/advanced-functional-ceramics,3PKcHxTYEeqq7xJBSPxMaQ,Advanced Functional Ceramics
https://www.coursera.org/learn/advanced-grammar-project,RBX8Py25Eeak_wpSxm3D3w,Advanced Grammar & Punctuation Project
https://www.coursera.org/learn/advanced-information-literacy,ipITYHs6EeqcdQ6VdPgifQ,Advanced Information Literacy
https://www.coursera.org/learn/advanced-ios-development,TpttrCCYEe2Psg5YTxx2NQ,Advanced iOS Development
https://www.coursera.org/learn/advanced-learning-algorithms,Z5rfkzWeEeusTAqaKUMfXQ,Advanced Learning Algorithms
https://www.coursera.org/learn/advanced-machine-learning-signal-processing,f_F-qCtuEei_fRLwaVDk3g,Advanced Machine Learning and Signal Processing
https://www.coursera.org/learn/advanced-manufacturing-enterprise,G8c6RoqvEea-0BIWpvsitw,Advanced Manufacturing Enterprise
https://www.coursera.org/learn/advanced-manufacturing-process-analysis,9_tBpYquEeatfg7c63n1lQ,Advanced Manufacturing Process Analysis
https://www.coursera.org/learn/advanced-matlab-programming,xejbELvoEeqBKg6yFm_ByQ,Mastering Programming with MATLAB
https://www.coursera.org/learn/advanced-methods-reinforcement-learning-finance,_9izvfVQEee0uQ7YmQ7_mg,Overview of Advanced Methods of Reinforcement Learning in Finance
https://www.coursera.org/learn/advanced-modeling,EI-82zazEeaU3A4B1dNclw,Advanced Modeling for Discrete Optimization
https://www.coursera.org/learn/advanced-models-for-decision-making,9dhANRhYEequJA6C7Fjv7Q,Advanced Models for Decision Making
https://www.coursera.org/learn/advanced-mysql-topics,mTZFe8cpEeyyUBK3-TLTlw,Advanced MySQL Topics
https://www.coursera.org/learn/advanced-neurobiology1,5AYG1NbQEeWEOQ7ZE5jC0Q,Advanced Neurobiology I
https://www.coursera.org/learn/advanced-portfolio-construction-python,wJkiuf1cEeis_Ar3WWS1OA,Advanced Portfolio Construction and Analysis with Python
https://www.coursera.org/learn/advanced-programming-in-kotlin,a9fROwxWEe2Y4woRe4onvw,Advanced Programming in Kotlin
https://www.coursera.org/learn/advanced-programming-in-swift,x-hi8ARvEe21Qg76AlMoeQ,Advanced Programming in Swift
https://www.coursera.org/learn/advanced-r,Pv40_UR4Eeawjgp7XHTShQ,Advanced R Programming
https://www.coursera.org/learn/advanced-react,CvxnisdEEeyduw6ktL3Xvw,Advanced React
https://www.coursera.org/learn/advanced-recommender-systems,vZ4wAlrEEeejdRLJz-7-Kg,Advanced Recommender Systems
https://www.coursera.org/learn/advanced-reports-sas-va,U2VWB--bEem7Cw7a--m-Ig,Creating Advanced Reports with SAS Visual Analytics
https://www.coursera.org/learn/advanced-sas-programming-techniques,LMoIJtTOEemPZxJZMJWkbg,Advanced SAS Programming Techniques
https://www.coursera.org/learn/advanced-system-security-topics,vz5B1mqcEeeKABJwpbbkfA,Advanced System Security Topics
https://www.coursera.org/learn/advanced-topics-future-trends-database-technologies,Io_X0EcKEeylbAqjSwTWlQ,Advanced Topics and Future Trends in Database Technologies
https://www.coursera.org/learn/advanced-topics-in-ms-word,US3IIWiAEeyIUg4Qv2RsBQ,موضوعات متقدمة في برنامج مايكروسوفت وورد 
https://www.coursera.org/learn/advanced-trading-algorithms,nPMwDW6eEea2_hI5YizWBw,Advanced Trading Algorithms
https://www.coursera.org/learn/advanced-valuation-and-strategy,qTCeNxYVEeiu5xKRVYA-JA,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital"
https://www.coursera.org/learn/advanced-writing,5c9BeiTUEeW3AhKilvRZ0Q,Advanced Writing
https://www.coursera.org/learn/advancedneurobiologyii,xAECfPJkEeWVjQ7bG9CKSw,Advanced Neurobiology II
https://www.coursera.org/learn/advertising-and-ecommerce-on-tiktok,uT575CowEe2rsQ7MrUSKeQ,Advertising and E-commerce on TikTok
https://www.coursera.org/learn/advertising-with-facebook,XL6AN7S1EeqIOhJUGQdzsQ,Advertising with Meta
